id,comment_text,delays,access,costs,not about,errors
Infectious_Mononucleosis-687662-35-2,Some days they seem to be on a mission to provoke me and other days I do not even notice them .,0,0,0,1,0
Abdominal_Disorders-527023-7-16,No mistake there .,0,0,0,1,0
Diabetes-628726-5-1,"I am afraid , mollymoos , that you are mistaken .",0,0,0,1,0
Anxiety_Disorders-625635-3-1,I am sorry to hear you have been going through this for such a long time .,0,0,0,1,0
Eating_Disorders-338810-1-49,Remember there is a lot of information and help available on the b-eat website ( eating disorder charity ) .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-492585-72-2,"If I miss my moring session , I am reminded with stiffness and lack of flexibility that I have PMR .",0,0,0,1,0
Anxiety_Disorders-668073-1-1,This can happen to many parents finding it difficult to let your children grow up get out and not need you as much But you can not sit at home worrying trying to call her all the time Best is to have good guide lines you both agree to time she will be home Her phone always charged etc You need to put yourself in her shoes ie think when you were her age did you want your mother texting you worrying about you etc It s hard I know Find a way to manage this together with your daughter Your daughter should,0,0,0,1,0
Eye_Problems-639063-0-3,the doctor also order glasses for me which they have not come in but i am still waiting for an appoiment for the mri why would a doctor order an mri ? otherwise i can see fine but when i try to cover one of eyes i can not see well .,0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-656430-10-1,"Hi Eileen , I do not take an anti coagulant , only ASA lo dose as recommended by my internist , cardiologist and the electrophysiologist kept it the same for now , due to my age , easy bleeding tendency , long time for injuries to heal .",0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-565007-3-3,I am too cheap to pay for DVR capability !,0,0,0,1,0
Multiple_Sclerosis-530824-2-3,"Not that you can diagnose yourself , just to know there is something or things amiss and you go to these people for help and you get treated so badly .",0,0,0,0,1
Ankle_Problems-400148-194-4,But then again I need to be able to mobilise a bit more when I reach a destination ! I really miss being able to mooch around the shops and have a coffee .,0,0,0,1,0
Knee_Problems-359328-1-4,It is taking me 50 longer to walk the same distance and then the pain afterwards is not fun .,0,0,0,1,0
Migraine-509325-9-35,"They decided not to do a second one on me thankfully , but it may have slowed down my treatment time a bit due to having to wait certain times between pushing the next med .",1,0,0,0,0
Hip_Replacement-600120-8-2,"some days can not put that leg down to walk it is like a sharp pain , it is really limiting my mobility .",0,0,0,1,0
Mirtazapine-620093-7-2,"Phenergen the same , available over the counter here in UK , but may not work for long ugh .",0,1,0,0,0
Hidradenitis_Suppurativa-661376-7-24,First consultation session .,0,0,0,1,0
Fluoxetine-449061-28-17,If you have been feeling good and now have this blip then its just a question of applying the above and waiting it out .,0,0,0,1,0
Statins_and_Other_Lipid_lowering_Medicines-339390-6-1,So how long have you been waiting to get into a rehab group ? How long ago was the heart atack and stent surgery ?,0,0,0,1,0
Trigeminal_Neuralgia-498124-7-10,I am on 50mg on Lyrica four times a day ( a NASTY piece of work but it works with the pain ) and 600Mg of ox carbamazine ( as different to the ordinary version - MUCH more expensive so most GP s do not like approving it ) four times a day and it has been under control for 6 or more months now .,0,0,1,0,0
Mental_Health-614231-0-1,"I am suicidal have been for many years , I mainly overdose but tried cutting myself and tryed jumping off bridge it a oncoming train , well tonight I have taken a large amount of medication ( prescribed ) and they are slowly starting to take affect , hope I do not wake up , failure to help goes to the mental health department and the social service as they are all getting paid for a job they can not even be bothered to propaly so I will be the next person to be found dead due to the failures .",0,0,0,1,0
Headache--36130-0-32,I must say that all medication is so so expensive especially when you are off work trying to deal with this horror situation .,0,0,1,0,0
Prostate_Problems-499675-1655-4,I was a slow healer and at 6 weeks I was better than when I had it done .,1,0,0,0,0
Frozen_Shoulder-609028-15-13,"I can only rely on the judgement of my own consultant , who appears to know what he is doing .",0,0,0,1,0
Anxiety_Disorders-551028-3-16,Take charge of your self .,0,0,0,1,0
Uterine_Fibroids-644999-21-8,I noticed on the Gynocology ward when I went in that there was loads of info on Endo but nothing on Fibroids .,0,1,0,0,0
Alcohol_Consumption-556912-10-22,"I can fully understand you buying campral online , you would probably be still waiting for a prescription now lol !",1,0,0,0,0
Diverticula-696424-8-3,Praying hope a mistake dont want ti deal with anything else after getting out of the hospital with diverticulitis ! Anyone else having this issues anything like this ? .,0,0,0,1,0
Chronic_Fatigue_Syndrome--19123-5-1,"yes its me at 3 in the : puff : morning and carn tsleep , i feel that lazy a carnt be bothered to correct my mistakes ! i do think bout getting disabily cause my budget is less than 30 a week , thats for everythink from food to fuel to gas and inever found it this hard in my life , i still yet to here from my MP about whats goiin on with my money for rent ? and today the owner of the site decided to puit my rent up by 5 a week , at this rate ill beout on the streets , as if ive not enough to worry",0,0,0,1,0
Pulmonary_Fibrosis-695563-0-6,While in hospital I missed my gallbladder consultation at another hospital .,0,1,0,0,0
Varicose_Vein--39746-2-7,i am very happy with the results so far but have a follow up consultation in 9 days time .,0,1,0,0,0
Bowel_Disorders-658211-0-1,"Anyone know the symptoms of colon infection ? I am more concerned with the fact I spent an hour on the toilet waiting for movement , would this be lazy bowel of colon infection ?",0,0,0,1,0
Reflux_Oesophagitis-274184-0-30,"I would like to mention that I am pleased with the service received from the National Health Service , from the point of referral , through consultations and thorough testing to the date of my surgery took under 7 months .",0,1,0,0,0
Haemorrhoids-533767-9-3,"It can be a real nightmare trying to get clean after going to the toilet sometimes , and the household bill for loo roll must be double what it should be .",0,0,0,1,0
Benefits_and_Allowances-564769-0-4,Yesterday I received my bank statement and to add insult to injury my last DLA payment on 17th January was only half the amount I usually receive ! Please can anyone tell me why I did not receive the full payment ?,0,0,0,1,0
Chronic_Obstructive_Pulmonary_Disease-339607-2-3,"Lettuce , valerian root , and ashwaghanda all have natural anti anxiety properties , as does tea , but tea also contains caffeine , so either go for a decaf , or you can buy the sedative element in tablet form , it is called L-theanine , and is available from health food shops .",0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA--34514-17-5,"MrsO did also tell me , after I bought the first lot , that it is available on prescription and yes , my GP now prescribes it .",0,1,0,0,0
HRT_Hormone_Replacement_Therapy-539342-23-6,I took menoserene for about 2 years hoping to ward off any perimeno symptoms and I am pretty sure it helped and I felt good taking them .,0,0,0,1,0
Genital_Herpes_Simplex-426736-0-4,"speciaally the fact that i have to disclose it to anyone in the future that i date , im embarrsed and sad to have to do that nd specially scared to rejection or people judging i have not told anyone of my situtaion althoug today i started cryin ginfront of my cousin and best friend .",0,0,0,1,0
Polymyalgia_Rheumatica_and_GCA-681478-3-3,hope consultation goes well .,0,0,0,1,0
Thyroid_and_Parathyroid_Disorders-532164-13-3,"Re the adenoma being tiny and causing damage - it is not the adenoma per se it is the PTH hormone it produces , the PTH leaches the calcium out of your bones and it is this leaching process that causes the bone pain and the longer it goes on , the more damage etc it causes .",0,0,0,1,0
Chronic_Fatigue_Syndrome-647786-2-4,"He typically has a 6-month wait for patients , though once you get on the list , there is a chance of a cancellation and an earlier appointment .",0,1,0,0,0
Hallux_Valgus_Bunions--38814-6-6,"Hewitt s toe , chronically arthritic and misshapen after years of digging into hard courts to launch his service action , is now reconstructed and irreversibly fused .",0,0,0,1,0
Hypertension-448789-1-1,"Your bp is not disastrously high , so simple lifestyle changes could help and you can always self monitor at home ( Tesco sell a good cheap monitor which would be ideal ) Good luck .",0,0,0,1,0
Benefits_and_Allowances-547981-19-2,We do have a CAB which is worse than useless as there are no full time qualified people working there anymore and a AgeUK office with two women who do try their best but their advice and understanding is rather limited .,0,0,0,1,0
Depression-339805-3-1,It was the hospital psychiatric ward that diagnosed me with bi-polar illness .,0,1,0,0,0
